b,4.47E-02,0.999646129,,
b,4.73E-02,1.000077319,,
b,4.98E-02,1.000651465,,
b,5.22E-02,1.000131891,,
b,5.48E-02,1.000371957,,
b,5.73E-02,1.000195656,,
b,5.96E-02,1.00014826,,
b,6.23E-02,1.000241988,,
b,6.48E-02,1.000138363,,
b,6.71E-02,1.000046055,,
b,6.98E-02,1.000026446,,
b,7.23E-02,0.999972313,,
b,7.46E-02,0.999856854,,
b,7.72E-02,0.999674476,,
b,7.98E-02,1.000063457,,
b,8.21E-02,0.999518475,,
b,8.47E-02,1.000146399,,
b,8.74E-02,0.999798419,,
b,8.97E-02,0.999970874,,
b,9.22E-02,1.000277135,,
b,9.48E-02,0.999715729,,
b,9.73E-02,1.000178853,,
b,9.98E-02,0.999915502,,
b,0.102299166,0.999722681,,
b,0.104792408,0.99992969,,
b,0.107292057,0.999935819,,
b,0.109639907,0.999545151,,
b,0.112313445,1.000384667,,
b,0.114794026,0.999661862,,
b,0.117148884,0.999958995,,
b,0.119747432,0.999727278,,
b,0.122278983,1.000294433,,
b,0.124638853,1.000402866,,
b,0.12722934,1.000121476,,
b,0.129702516,1.000180134,,
b,0.132244945,0.999937144,,
b,0.134530134,1.000763552,,
b,0.136777384,0.999520177,,
b,0.139772584,1.0006417,,
b,0.142019434,0.999669709,,
b,0.144266584,1.000248316,,
b,0.147261734,0.999375506,,
b,0.149508434,1.00102436,,
b,0.151755684,0.999834834,,
b,0.154750784,1.000783131,,
b,0.157746434,1.000117301,,
b,0.160016234,1.000356753,,
b,0.162239884,1.000326829,,
b,0.165235584,0.999729531,,
b,0.167483234,0.998842209,,
b,0.169735015,0.999721898,,
b,0.172724784,1.000137231,,
b,0.174972634,0.999161624,,
b,0.177220616,0.99913482,,
b,0.180213834,0.999491782,,
b,0.182461434,1.000141215,,
b,0.184707284,1.000104929,,
b,0.187697052,1.000436522,,
c,-0.138315383,1.00013672,,
c,-0.136068433,0.999992618,,
c,-0.133072683,0.999685793,,
c,-0.1308371,0.999258428,,
c,-0.128579383,0.999608791,,
c,-0.125584511,0.999376327,,
c,-0.123337083,0.999987461,,
c,-0.120773675,1.000614423,,
c,-0.117993147,0.999428314,,
c,-0.115752793,1.000474026,,
c,-0.113501659,0.999847245,,
c,-0.110506169,0.999969349,,
c,-0.108252716,0.998570041,,
c,-0.106009242,0.999966804,,
c,-0.103013174,1.000223725,,
c,-0.100767872,1.000281837,,
c,-9.85E-02,0.999856105,,
c,-9.57E-02,0.999718981,,
c,-9.34E-02,0.99898947,,
c,-9.11E-02,1.000035055,,
c,-8.83E-02,1.000046864,,
c,-8.59E-02,1.000434878,,
c,-8.35E-02,1.000066495,,
c,-8.07E-02,1.00003343,,
c,-7.82E-02,1.000020333,,
c,-7.59E-02,1.000041667,,
c,-7.32E-02,0.999983769,,
c,-7.07E-02,1.000115443,,
c,-6.85E-02,0.999943207,,
c,-6.57E-02,1.000228075,,
c,-6.31E-02,0.99996567,,
c,-6.09E-02,0.999502692,,
c,-5.82E-02,0.999787317,,
c,-5.56E-02,1.000218923,,
c,-5.34E-02,0.999790044,,
c,-5.08E-02,1.000068724,,
c,-4.81E-02,1.00006572,,
c,-4.59E-02,1.000255799,,
c,-4.33E-02,1.000199602,,
c,-4.06E-02,1.000060095,,
c,-3.85E-02,0.999847668,,
c,-3.58E-02,1.000287092,,
c,-3.31E-02,0.999929545,,
c,-3.10E-02,1.000000974,,
c,-2.83E-02,1.000208552,,
c,-2.57E-02,1.000073527,,
c,-2.34E-02,0.999957346,,
c,-2.08E-02,0.99987075,,
c,-1.83E-02,0.999955939,,
c,-1.60E-02,0.999874389,,
c,-1.33E-02,0.996486376,,
c,-1.07E-02,0.993104805,,
c,-8.46E-03,0.992955072,,
c,-5.84E-03,0.992872486,,
c,-3.23E-03,0.992382754,,
c,-9.75E-04,0.992466901,,
c,1.65E-03,0.992593549,,
c,4.26E-03,0.992487569,,
c,6.52E-03,0.99257325,,
c,9.14E-03,0.993027364,,
c,1.17E-02,0.993825156,,
c,1.40E-02,0.99831205,,
c,1.66E-02,0.999976678,,
c,1.92E-02,1.000102245,,
c,2.15E-02,0.999896507,,
c,2.40E-02,0.999836323,,
c,2.67E-02,0.999486824,,
c,2.91E-02,1.000021453,,
c,3.16E-02,0.999714924,,
c,3.43E-02,1.000226352,,
c,3.67E-02,1.000411686,,
c,3.92E-02,0.99986583,,
c,4.19E-02,1.000260339,,
c,4.42E-02,1.000276172,,
c,4.67E-02,1.000143895,,
c,4.94E-02,0.999948825,,
c,5.16E-02,0.999994314,,
c,5.42E-02,1.000296373,,
c,5.68E-02,0.999938932,,
c,5.91E-02,0.999857173,,
c,6.17E-02,1.000090766,,
c,6.43E-02,1.000075153,,
c,6.66E-02,0.999940208,,
c,6.92E-02,1.000323633,,
c,7.18E-02,1.000123469,,
c,7.41E-02,1.000378414,,
c,7.66E-02,0.999953043,,
c,7.92E-02,1.000567003,,
c,8.17E-02,0.999832733,,
c,8.42E-02,0.999609295,,
c,8.68E-02,1.000222797,,
c,8.93E-02,1.000055017,,
c,9.18E-02,0.999887399,,
c,9.43E-02,1.000364903,,
c,9.68E-02,0.999693548,,
c,9.93E-02,0.999959853,,
c,0.101622201,0.99947369,,
c,0.103998793,1.000798754,,
c,0.106778382,1.000433117,,
c,0.109307869,0.999769497,,
c,0.111493453,0.999535906,,
c,0.114260631,0.999917219,,
c,0.11679558,1.000404466,,
c,0.119096911,0.999311739,,
c,0.121732284,0.999755608,,
c,0.124373243,1.00009643,,
c,0.126583931,0.999768873,,
c,0.12921971,1.000435845,,
c,0.13185497,0.999671903,,
c,0.134126943,1.001515284,,
c,0.136377606,1.000321002,,
c,0.139368692,0.999220952,,
c,0.141614442,1.000049011,,
c,0.143860742,0.999791247,,
c,0.146856393,1.000320487,,
c,0.149102143,0.999360449,,
c,0.151348393,0.999838429,,
c,0.154352198,0.999350157,,
c,0.156589742,0.999749986,,
c,0.158836043,0.999581483,,
c,0.161831742,1.00064717,,
c,0.164078842,0.999144132,,
c,0.166324892,1.000172676,,
c,0.169328222,1.00039161,,
c,0.171566743,1.000868617,,
c,0.173812493,0.999559463,,
c,0.176807693,0.999963202,,
c,0.179054343,0.999277795,,
c,0.181300192,1.000678815,,
c,0.184295343,1.000010113,,
c,0.186541942,0.999882853,,
c,0.188792615,1.000408912,,
c,0.191783092,1.000610586,,
c,0.194029642,0.999126262,,
c,0.196275692,0.999633637,,
c,0.199276722,0.999497457,,
c,0.201517343,1.000004675,,
c,0.203763193,1.00113138,,
c,0.206758908,1.000081153,,
c,0.209004942,1.001734995,,
c,0.211256685,0.999288926,,
c,0.214252022,1.000048265,,
c,0.216492842,1.001478891,,
c,0.218744722,0.99974417,,
c,0.221749149,0.999260478,,
c,0.223980142,0.99923397,,
c,0.226226343,1.000110434,,
c,0.229221292,0.999959922,,
d,-0.190482646,1.000081201,,
d,-0.18864458,0.999910332,,
d,-0.185990253,0.9997747,,
d,-0.183333766,0.999457995,,
d,-0.181144661,0.999556385,,
d,-0.178496902,0.999709642,,
d,-0.1758448,0.999830922,,
d,-0.173664575,1.000022706,,
d,-0.171010272,1.000327025,,
d,-0.168354994,0.999548936,,
d,-0.166175019,1.000356456,,
d,-0.163521415,1.000019318,,
d,-0.160869392,0.999807968,,
d,-0.158679207,0.999052835,,
d,-0.156033718,1.000051477,,
d,-0.153377433,1.000077881,,
d,-0.151198831,0.999515122,,
d,-0.148543429,0.999857638,,
d,-0.145878749,0.999768156,,
d,-0.143706195,1.000329811,,
d,-0.140969395,0.99974229,,
d,-0.138401887,1.000501001,,
d,-0.136206349,1.000134318,,
d,-0.133677902,1.000087711,,
d,-0.130909534,0.999415852,,
d,-0.12871835,0.999854866,,
d,-0.126193142,0.999398851,,
d,-0.123421332,0.999653014,,
d,-0.121223736,0.999523903,,
d,-0.11870031,1.000342969,,
d,-0.115933842,1.000539206,,
d,-0.113737758,0.998853785,,
d,-0.111218999,1.000087505,,
d,-0.108443525,0.999034013,,
d,-0.106249178,1.000341001,,
d,-0.103721452,1.00115148,,
d,-0.100953599,1.000325416,,
d,-9.84E-02,0.999817261,,
d,-9.60E-02,1.000656787,,
d,-9.35E-02,1.000359865,,
d,-9.08E-02,0.99997763,,
d,-8.84E-02,1.000556366,,
d,-8.59E-02,0.9993522,,
d,-8.35E-02,0.999491121,,
d,-8.09E-02,0.999501732,,
d,-7.85E-02,0.999212747,,
d,-7.60E-02,1.00004702,,
d,-7.34E-02,1.000268263,,
d,-7.10E-02,0.999739394,,
d,-6.85E-02,1.000673504,,
d,-6.59E-02,0.999793964,,
d,-6.35E-02,0.99992578,,
d,-6.10E-02,1.000262278,,
d,-5.84E-02,1.000112091,,
d,-5.60E-02,0.999854203,,
d,-5.35E-02,1.000414893,,
d,-5.09E-02,1.000035782,,
d,-4.85E-02,0.999852106,,
d,-4.59E-02,0.99968765,,
d,-4.34E-02,1.000444747,,
d,-4.10E-02,0.999667272,,
d,-3.84E-02,1.000123247,,
d,-3.59E-02,0.999919808,,
d,-3.35E-02,1.000205367,,
d,-3.09E-02,1.000558573,,
d,-2.84E-02,0.9998543,,
d,-2.60E-02,1.000101671,,
d,-2.34E-02,1.000532397,,
d,-2.10E-02,1.000362485,,
d,-1.84E-02,0.999981803,,
d,-1.58E-02,0.997773476,,
d,-1.34E-02,0.996229307,,
d,-1.09E-02,0.99611234,,
d,-8.30E-03,0.995935021,,
d,-5.96E-03,0.995893174,,
d,-3.38E-03,0.996043012,,
d,-8.07E-04,0.99658002,,
d,1.53E-03,0.996098902,,
d,4.11E-03,0.996225366,,
d,6.68E-03,0.996190232,,
d,9.02E-03,0.996133135,,
d,1.16E-02,0.996116349,,
d,1.42E-02,0.996366815,,
d,1.65E-02,0.999342632,,
d,1.91E-02,1.000484293,,
d,2.17E-02,0.999275543,,
d,2.40E-02,1.000179489,,
d,2.66E-02,1.000224604,,
d,2.91E-02,0.99970347,,
d,3.15E-02,0.999766686,,
d,3.41E-02,0.999983049,,
d,3.68E-02,1.000422594,,
d,3.91E-02,1.00004366,,
d,4.16E-02,0.999774727,,
d,4.43E-02,1.000218615,,
d,4.66E-02,1.000111727,,
d,4.90E-02,0.999586813,,
d,5.17E-02,0.99952609,,
d,5.41E-02,1.000045834,,
d,5.65E-02,1.000137378,,
d,5.92E-02,1.000028722,,
d,6.16E-02,1.000050217,,
d,6.40E-02,0.999714732,,
d,6.69E-02,1.000054594,,
d,6.90E-02,1.000084331,,
d,7.15E-02,0.999932877,,
d,7.43E-02,1.00066422,,
d,7.65E-02,1.000079812,,
d,7.90E-02,0.999915537,,
d,8.18E-02,1.000780621,,
d,8.40E-02,0.999503616,,
d,8.65E-02,1.000024397,,
d,8.93E-02,0.999493676,,
d,9.15E-02,0.999910887,,
d,9.40E-02,1.000090383,,
d,9.68E-02,1.000281625,,
d,9.91E-02,1.000024557,,
d,0.101335508,0.999216134,,
d,0.104483471,0.999632476,,
d,0.106577741,0.999898609,,
d,0.108824675,0.999729031,,
d,0.111819958,1.000429497,,
d,0.114073865,1.000067564,,
d,0.116321292,1.000003684,,
d,0.119316141,0.999775863,,
d,0.121563016,1.000662712,,
d,0.123810141,1.00117386,,
d,0.126805441,1.00015936,,
d,0.129052315,0.999996948,,
d,0.13129909,1.00048551,,
d,0.134296384,0.99983134,,
d,0.136545779,1.000251453,,
d,0.138788366,1.000561849,,
d,0.14178364,1.000075427,,
d,0.144030416,0.998974027,,
d,0.146277466,0.999990675,,
d,0.149272791,1.000159782,,
d,0.151519515,1.000755373,,
d,0.153767946,1.000103364,,
e,-0.177043117,1.001424268,,
e,-0.174789938,1.000635445,,
e,-0.171800517,1.001040094,,
e,-0.169553517,1.000139559,,
e,-0.167306517,1.000493078,,
e,-0.164311417,1.000125376,,
e,-0.162064617,1.001153099,,
e,-0.159815217,0.999448273,,
e,-0.156818155,1.000400844,,
e,-0.154575617,0.999508275,,
e,-0.152329955,1.001687981,,
e,-0.149333267,0.999904459,,
e,-0.14709788,1.000380753,,
e,-0.144839167,1.000069509,,
e,-0.141844167,0.999622855,,
e,-0.13960328,1.000352169,,
e,-0.137350017,0.999718583,,
e,-0.134354467,0.999100948,,
e,-0.132108217,0.998999002,,
e,-0.129497024,1.000403303,,
e,-0.127000162,1.000797037,,
e,-0.124892759,0.999616863,,
e,-0.122198,0.999722267,,
e,-0.119509573,0.99932585,,
e,-0.117396362,0.99971863,,
e,-0.11470885,0.999952542,,
e,-0.11201934,0.999280479,,
e,-0.109907423,0.999270068,,
e,-0.107216872,0.999025958,,
e,-0.104222429,1.000463217,,
e,-0.10197735,1.000491104,,
e,-9.97E-02,1.00037573,,
e,-9.67E-02,0.999612646,,
e,-9.45E-02,1.001090119,,
e,-9.22E-02,1.000014755,,
e,-8.92E-02,0.999728149,,
e,-8.70E-02,1.000073652,,
e,-8.48E-02,0.999951658,,
e,-8.18E-02,1.001033812,,
e,-7.95E-02,0.999893723,,
e,-7.73E-02,1.000107606,,
e,-7.43E-02,0.999945657,,
e,-7.20E-02,1.000025924,,
e,-6.98E-02,1.000241408,,
e,-6.68E-02,1.000075488,,
e,-6.45E-02,1.001044458,,
e,-6.23E-02,1.000717353,,
e,-5.93E-02,1.000239037,,
e,-5.70E-02,1.000016829,,
e,-5.48E-02,0.999740347,,
e,-5.18E-02,1.000613022,,
e,-4.96E-02,0.99939167,,
e,-4.73E-02,0.999548624,,
e,-4.43E-02,0.999849117,,
e,-4.21E-02,0.999910058,,
e,-3.98E-02,0.999727883,,
e,-3.68E-02,0.999875902,,
e,-3.46E-02,1.000684343,,
e,-3.23E-02,1.000287381,,
e,-2.93E-02,0.999946859,,
e,-2.71E-02,1.00106642,,
e,-2.48E-02,1.00003829,,
e,-2.18E-02,1.000088311,,
e,-1.96E-02,0.999670577,,
e,-1.74E-02,0.995855791,,
e,-1.44E-02,0.994219139,,
e,-1.21E-02,0.995862626,,
e,-9.86E-03,0.995102101,,
e,-6.87E-03,0.994556511,,
e,-4.18E-03,0.994791916,,
e,-2.06E-03,0.993468912,,
e,6.24E-04,0.994070454,,
e,3.31E-03,0.994399091,,
e,5.42E-03,0.993400115,,
e,8.11E-03,0.994883974,,
e,1.04E-02,0.994244547,,
e,1.28E-02,0.993782668,,
e,1.55E-02,0.99482592,,
e,1.81E-02,0.99743857,,
e,2.03E-02,0.999986651,,
e,2.29E-02,0.999240188,,
e,2.56E-02,0.999404124,,
e,2.78E-02,0.99988681,,
e,3.04E-02,0.999492832,,
e,3.31E-02,1.000215552,,
e,3.53E-02,1.000230357,,
e,3.79E-02,0.99912466,,
e,4.06E-02,0.99995328,,
e,4.28E-02,0.999447779,,
e,4.54E-02,0.999401908,,
e,4.80E-02,0.998946959,,
e,5.03E-02,1.000438156,,
e,5.29E-02,1.000325762,,
e,5.55E-02,1.000419083,,
e,5.78E-02,1.0003985,,
e,6.04E-02,0.999793504,,
e,6.30E-02,0.999856262,,
e,6.52E-02,1.00127814,,
e,6.79E-02,1.00034985,,
e,7.05E-02,1.000413146,,
e,7.27E-02,0.99935742,,
e,7.54E-02,1.000225295,,
e,7.80E-02,1.000131854,,
e,8.02E-02,0.998933293,,
e,8.29E-02,1.000790837,,
e,8.55E-02,0.999189589,,
e,8.77E-02,0.999646952,,
e,9.03E-02,1.000275419,,
e,9.30E-02,0.999845985,,
e,9.52E-02,1.000171743,,
e,9.78E-02,0.99920596,,
e,0.100470404,0.999889709,,
e,0.102688425,1.000524588,,
e,0.105324089,0.999890745,,
e,0.107962727,0.99969702,,
e,0.11017326,1.00009362,,
e,0.112813924,1.000423237,,
e,0.115451961,1.000047494,,
e,0.117661389,0.999703699,,
e,0.120301358,1.001024641,,
e,0.122944764,0.999192234,,
e,0.125157428,1.000345558,,
e,0.127794998,0.999922409,,
e,0.130430327,0.999908275,,
e,0.132640004,0.99956649,,
e,0.135279612,0.999776396,,
e,0.137921538,0.999927563,,
e,0.140415894,1.000005525,,
e,0.143197583,1.002342549,,
e,0.145449429,1.00040954,,
e,0.148440483,0.999271831,,
e,0.150687783,1.001420655,,
e,0.152933483,0.99991063,,
e,0.155925058,0.998811157,,
e,0.158175983,1.00133203,,
e,0.160422583,0.999402702,,
e,0.163418883,0.999894149,,
e,0.165676941,1.000861531,,
e,0.167911733,0.999777954,,
f,-0.190761306,1.00050076,,
f,-0.188509582,1.000220215,,
f,-0.185512976,1.000466168,,
f,-0.183272206,1.000753255,,
f,-0.181024906,0.999202574,,
f,-0.178029706,0.998294817,,
f,-0.175782906,1.000814837,,
f,-0.17352577,0.999897164,,
f,-0.170540755,1.000481583,,
f,-0.168294105,0.998392952,,
f,-0.166046706,1.00025572,,
f,-0.163051506,0.999726593,,
f,-0.160805106,1.000719581,,
f,-0.158557856,0.999975696,,
f,-0.155562656,1.000250994,,
f,-0.153315806,0.998765701,,
f,-0.151068606,0.999813814,,
f,-0.148073505,1.001570575,,
f,-0.145826706,0.999717226,,
f,-0.143579456,1.000194041,,
f,-0.140584506,0.999746825,,
f,-0.138337706,1.001665769,,
f,-0.136090456,0.999470586,,
f,-0.133095406,0.999692424,,
f,-0.130848706,1.000195597,,
f,-0.128601456,0.99955661,,
f,-0.125606305,0.999659368,,
f,-0.123358748,1.000223705,,
f,-0.121112456,0.999978272,,
f,-0.118115806,0.999821346,,
f,-0.115494513,1.001114456,,
f,-0.113242073,1.000119914,,
f,-0.110623003,0.999899167,,
f,-0.108374509,0.99989642,,
f,-0.105754413,1.000404363,,
f,-0.103133004,1.000056502,,
f,-0.100884949,1.000015978,,
f,-9.83E-02,0.999682435,,
f,-9.56E-02,0.999233612,,
f,-9.34E-02,0.999549229,,
f,-9.08E-02,0.999835817,,
f,-8.82E-02,0.999762985,,
f,-8.59E-02,0.999461055,,
f,-8.33E-02,1.000584422,,
f,-8.07E-02,0.999212075,,
f,-7.84E-02,0.999330573,,
f,-7.58E-02,0.999877174,,
f,-7.32E-02,0.999865537,,
f,-7.09E-02,1.000537103,,
f,-6.83E-02,1.000789564,,
f,-6.57E-02,1.000132938,,
f,-6.34E-02,1.000738191,,
f,-6.08E-02,0.999638204,,
f,-5.82E-02,1.00083892,,
f,-5.59E-02,0.999817402,,
f,-5.33E-02,0.99998572,,
f,-5.07E-02,0.999923964,,
f,-4.85E-02,1.000150848,,
f,-4.58E-02,0.999685672,,
f,-4.32E-02,1.00128145,,
f,-4.10E-02,1.000030125,,
f,-3.84E-02,0.998863237,,
f,-3.57E-02,0.999273235,,
f,-3.35E-02,1.000155149,,
f,-3.09E-02,0.999635511,,
f,-2.82E-02,0.999984698,,
f,-2.60E-02,0.999632088,,
f,-2.34E-02,0.999941263,,
f,-2.08E-02,0.999051528,,
f,-1.85E-02,0.994740603,,
f,-1.59E-02,0.993339655,,
f,-1.33E-02,0.993593976,,
f,-1.06E-02,0.993484129,,
f,-8.02E-03,0.993565238,,
f,-5.78E-03,0.992908805,,
f,-3.15E-03,0.993065626,,
f,-5.30E-04,0.992854446,,
f,1.71E-03,0.993159965,,
f,4.33E-03,0.9929582,,
f,6.96E-03,0.994213156,,
f,9.21E-03,0.993009084,,
f,1.18E-02,0.993565728,,
f,1.45E-02,0.994328717,,
f,1.67E-02,0.993714921,,
f,1.93E-02,0.996588117,,
f,2.19E-02,0.999645865,,
f,2.42E-02,0.999938797,,
f,2.68E-02,1.000363489,,
f,2.94E-02,1.000249461,,
f,3.17E-02,1.00093709,,
f,3.43E-02,1.000502184,,
f,3.69E-02,0.999666258,,
f,3.92E-02,0.999943667,,
f,4.18E-02,1.000560692,,
f,4.44E-02,1.000588393,,
f,4.66E-02,1.000632477,,
f,4.93E-02,1.000919055,,
f,5.19E-02,0.999968789,,
f,5.41E-02,0.999732871,,
f,5.68E-02,0.999364632,,
f,5.94E-02,0.99995836,,
f,6.16E-02,0.999134437,,
f,6.43E-02,0.999506103,,
f,6.69E-02,0.998740403,,
f,6.91E-02,1.000604224,,
f,7.17E-02,1.000330726,,
f,7.44E-02,0.999362024,,
f,7.66E-02,0.999657425,,
f,7.92E-02,0.999250354,,
f,8.19E-02,1.001374681,,
f,8.41E-02,0.999846228,,
f,8.67E-02,1.000054862,,
f,8.93E-02,1.000378073,,
f,9.16E-02,0.999732941,,
f,9.42E-02,0.999709375,,
f,9.68E-02,0.999440062,,
f,9.91E-02,1.000537456,,
f,0.101692879,0.999839546,,
f,0.10431532,0.999123041,,
f,0.1065595,1.000842632,,
f,0.108821801,0.999751618,,
f,0.111815238,0.999603334,,
f,0.114044945,0.999993508,,
f,0.116307693,1.000153722,,
f,0.119297361,1.000423349,,
f,0.121550133,0.999367861,,
f,0.123787907,0.998740775,,
f,0.12678475,0.999696971,,
f,0.1290436,1.000137501,,
f,0.131283326,1.000485093,,
f,0.13428421,1.000597836,,
f,0.136524127,1.001162468,,
f,0.138769369,1.000424338,,
f,0.141767288,1.000447233,,
f,0.144013488,0.999445864,,
f,0.14626058,1.001022258,,
f,0.149260127,1.000400161,,
f,0.15151278,1.000200344,,
f,0.153748884,0.999953655,,
f,0.15675171,0.999632093,,
f,0.158996179,1.0009032,,
f,0.161249502,0.999835012,,
f,0.164234681,1.000409168,,
f,0.167230741,0.999241838,,
f,0.169476388,1.000547278,,
f,0.171723838,1.000010835,,
f,0.174718838,0.999653147,,
f,0.176965788,0.999534623,,
f,0.179212838,1.001141013,,
f,0.182201168,0.999961907,,
f,0.184444426,1.000432447,,
f,0.186703266,1.000345109,,
f,0.189697088,1.000961916,,
f,0.191949673,0.999157803,,
f,0.194195393,1.000269607,,
f,0.197187788,1.000618757,,
f,0.199433988,1.000909227,,
f,0.201683084,0.999174826,,
f,0.204675424,1.000419279,,
f,0.206928153,0.999773729,,
f,0.20916565,1.00010194,,
f,0.212165838,1.00066101,,
f,0.214412389,0.998589587,,
f,0.216667966,0.999391038,,
f,0.219646599,0.999457208,,
f,0.22191148,0.999272613,,
f,0.224147465,1.000853989,,
f,0.226395288,0.999433802,,
g,-0.14993866,0.999814703,,
g,-0.147685195,1.00042323,,
g,-0.144695524,0.999780466,,
g,-0.142448924,1.000771952,,
g,-0.140202442,0.999905548,,
g,-0.137206474,1.000441398,,
g,-0.134959524,0.999955256,,
g,-0.132713124,1.000027669,,
g,-0.129717542,0.999488719,,
g,-0.127470324,1.000276815,,
g,-0.125223974,1.000496805,,
g,-0.122228074,0.999949648,,
g,-0.119978353,1.000171147,,
g,-0.117734874,0.999265432,,
g,-0.114738222,0.999742696,,
g,-0.112492524,0.998772005,,
g,-0.110250162,0.999952643,,
g,-0.107250074,1.000864546,,
g,-0.105003524,1.000624668,,
g,-0.102750695,1.001307557,,
g,-9.98E-02,0.999636017,,
g,-9.75E-02,1.000228959,,
g,-9.53E-02,0.998622745,,
g,-9.23E-02,0.999912787,,
g,-9.00E-02,1.000979574,,
g,-8.78E-02,0.999231809,,
g,-8.48E-02,0.999589278,,
g,-8.25E-02,0.999019418,,
g,-8.03E-02,1.000396083,,
g,-7.73E-02,1.000218363,,
g,-7.51E-02,0.998594964,,
g,-7.28E-02,0.999482305,,
g,-6.98E-02,0.999540859,,
g,-6.76E-02,0.999552927,,
g,-6.53E-02,0.998727801,,
g,-6.23E-02,1.000269168,,
g,-6.01E-02,1.000327771,,
g,-5.78E-02,1.000161009,,
g,-5.48E-02,0.999173528,,
g,-5.26E-02,0.998056028,,
g,-5.03E-02,0.999055828,,
g,-4.73E-02,1.001453333,,
g,-4.51E-02,1.001871356,,
g,-4.28E-02,1.000564459,,
g,-3.99E-02,1.00042288,,
g,-3.76E-02,1.000457144,,
g,-3.54E-02,1.001040666,,
g,-3.24E-02,0.999850495,,
g,-3.01E-02,1.000371301,,
g,-2.79E-02,1.000418485,,
g,-2.49E-02,0.999839535,,
g,-2.26E-02,1.000660592,,
g,-2.04E-02,0.994980261,,
g,-1.74E-02,0.993302193,,
g,-1.51E-02,0.993969782,,
g,-1.29E-02,0.992540572,,
g,-9.89E-03,0.992866082,,
g,-7.64E-03,0.992211781,,
g,-5.40E-03,0.992372492,,
g,-2.40E-03,0.992897516,,
g,-1.56E-04,0.993605499,,
g,2.09E-03,0.993474256,,
g,5.09E-03,0.993092343,,
g,7.33E-03,0.992222764,,
g,9.58E-03,0.993094437,,
g,1.26E-02,0.992703082,,
g,1.48E-02,0.992400218,,
g,1.71E-02,0.99234747,,
g,2.01E-02,0.994921913,,
g,2.31E-02,0.999830724,,
g,2.53E-02,0.999801187,,
g,2.76E-02,1.000263747,,
g,3.05E-02,0.998597612,,
g,3.28E-02,0.999274232,,
g,3.50E-02,0.999723509,,
g,3.80E-02,1.001221226,,
g,4.03E-02,1.000694493,,
g,4.25E-02,1.000166251,,
g,4.55E-02,1.000766602,,
g,4.78E-02,1.000538975,,
h,-6.36E-02,0.998728439,,
h,-6.13E-02,1.000344984,,
h,-5.83E-02,1.002205952,,
h,-5.61E-02,1.001005078,,
h,-5.38E-02,1.000193351,,
h,-5.08E-02,1.000528835,,
h,-4.86E-02,0.999347408,,
h,-4.63E-02,0.999032037,,
h,-4.33E-02,1.000713149,,
h,-4.11E-02,0.999878597,,
h,-3.88E-02,0.999611788,,
h,-3.58E-02,0.999800106,,
h,-3.36E-02,0.9999367,,
h,-3.14E-02,0.999246499,,
h,-2.84E-02,1.000262972,,
h,-2.61E-02,1.00009802,,
h,-2.39E-02,0.997858385,,
